timestamp,vip0,vip1,vip2,vip3,vip4,vip5,vip6,vip7,vip8,vip9
2022-09-25 08:00:00,0.00011233,0.00010334,0.00009773,0.00008874,0.00008088,0.00007189,0.0000629,0.0000528,0.00004493,0.00004156
2022-09-24 08:00:00,0.00011233,0.00010334,0.00009773,0.00008874,0.00008088,0.00007189,0.0000629,0.0000528,0.00004493,0.00004156
2022-09-23 08:00:00,0.00011233,0.00010334,0.00009773,0.00008874,0.00008088,0.00007189,0.0000629,0.0000528,0.00004493,0.00004156
2022-09-22 08:00:00,0.00011233,0.00010334,0.00009773,0.00008874,0.00008088,0.00007189,0.0000629,0.0000528,0.00004493,0.00004156
2022-09-21 08:00:00,0.00011233,0.00010334,0.00009773,0.00008874,0.00008088,0.00007189,0.0000629,0.0000528,0.00004493,0.00004156
2022-09-20 08:00:00,0.00011233,0.00010334,0.00009773,0.00008874,0.00008088,0.00007189,0.0000629,0.0000528,0.00004493,0.00004156
2022-09-19 20:00:00,0.00011233,0.00010334,0.00009773,0.00008874,0.00008088,0.00007189,0.0000629,0.0000528,0.00004493,0.00004156
2022-09-19 08:00:00,0.0001134,0.00010433,0.00009866,0.00008959,0.00008165,0.00007258,0.0000635,0.0000533,0.00004536,0.00004196
2022-09-18 08:00:00,0.0001134,0.00010433,0.00009866,0.00008959,0.00008165,0.00007258,0.0000635,0.0000533,0.00004536,0.00004196
2022-09-17 17:00:00,0.0001134,0.00010433,0.00009866,0.00008959,0.00008165,0.00007258,0.0000635,0.0000533,0.00004536,0.00004196
2022-09-17 08:00:00,0.0001184,0.00010893,0.00010301,0.00009354,0.00008525,0.00007578,0.0000663,0.00005565,0.00004736,0.00004381
2022-09-16 08:00:00,0.0001184,0.00010893,0.00010301,0.00009354,0.00008525,0.00007578,0.0000663,0.00005565,0.00004736,0.00004381
2022-09-15 21:00:00,0.0001184,0.00010893,0.00010301,0.00009354,0.00008525,0.00007578,0.0000663,0.00005565,0.00004736,0.00004381
2022-09-15 08:00:00,0.000111,0.00010212,0.00009657,0.00008769,0.00007992,0.00007104,0.00006216,0.00005217,0.0000444,0.00004107
2022-09-14 08:00:00,0.000111,0.00010212,0.00009657,0.00008769,0.00007992,0.00007104,0.00006216,0.00005217,0.0000444,0.00004107
2022-09-13 21:00:00,0.000111,0.00010212,0.00009657,0.00008769,0.00007992,0.00007104,0.00006216,0.00005217,0.0000444,0.00004107
2022-09-13 08:00:00,0.0001011,0.00009301,0.00008796,0.00007987,0.00007279,0.0000647,0.00005662,0.00004752,0.00004044,0.00003741
2022-09-12 08:00:00,0.0001011,0.00009301,0.00008796,0.00007987,0.00007279,0.0000647,0.00005662,0.00004752,0.00004044,0.00003741
2022-09-11 08:00:00,0.0001011,0.00009301,0.00008796,0.00007987,0.00007279,0.0000647,0.00005662,0.00004752,0.00004044,0.00003741
2022-09-10 08:00:00,0.0001011,0.00009301,0.00008796,0.00007987,0.00007279,0.0000647,0.00005662,0.00004752,0.00004044,0.00003741
2022-09-09 13:00:00,0.0001011,0.00009301,0.00008796,0.00007987,0.00007279,0.0000647,0.00005662,0.00004752,0.00004044,0.00003741
2022-09-09 08:00:00,0.00005,0.000046,0.0000435,0.0000395,0.000036,0.000032,0.000028,0.0000235,0.00002,0.0000185
2022-09-08 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-09-07 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-09-06 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-09-05 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-09-04 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-09-03 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-09-02 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-09-01 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-31 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-30 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-29 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-28 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-27 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-26 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-25 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-24 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-23 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-22 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-21 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-20 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-19 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-18 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-17 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-16 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-15 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-14 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-13 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-12 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-11 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-10 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-09 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-08 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-07 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-06 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-05 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-04 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-03 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-02 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-08-01 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-31 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-30 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-29 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-28 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-27 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-26 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-25 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-24 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-23 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-22 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-21 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-20 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-19 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-18 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-17 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-16 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-15 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-14 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-13 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-12 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-11 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-10 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-09 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-08 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-07 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-06 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-05 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-04 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-03 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-02 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-07-01 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-30 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-29 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-28 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-27 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-26 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-25 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-24 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-23 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-22 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-21 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-20 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-19 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-18 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-17 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-16 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-15 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-14 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-13 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-12 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-11 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-10 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-09 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-08 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-07 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-06 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-05 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-04 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-03 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-02 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-06-01 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-31 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-30 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-29 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-28 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-27 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-26 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-25 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-24 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-23 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-22 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-21 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-20 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-19 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-18 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-17 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-16 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-15 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-14 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-13 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-12 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-11 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-10 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-09 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-08 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-07 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-06 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-05 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-04 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-03 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-02 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-05-01 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-30 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-29 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-28 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-27 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-26 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-25 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-24 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-23 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-22 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-21 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-20 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-19 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-18 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-17 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-16 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-15 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-14 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-13 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-12 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-11 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-10 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-09 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-08 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-07 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-06 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-05 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-04 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-03 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-02 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-04-01 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-03-31 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-03-30 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-03-29 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-03-28 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-03-27 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-03-26 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
2022-03-25 08:00:00,0.0002,0.000184,0.000174,0.000158,0.000144,0.000128,0.000112,0.000094,0.00008,0.000074
